train_no,train_name,type_code
63308,SPJ KIR MEMU,PASS-TRAINS
63309,MFP NKE MEMU,PASS-TRAINS
63311,MFP RXL MEMU,PASS-TRAINS
63312,RXL MFP MEMU,PASS-TRAINS
63313,MFP RXL MEMU,PASS-TRAINS
63314,RXL MFP MEMU,PASS-TRAINS
63315,JAJ GAYA MEMU,PASS-TRAINS
63316,GAYA JAJ MEMU,PASS-TRAINS
63317,ARA BBU MEMU,PASS-TRAINS
63318,BBU ARA MEMU,PASS-TRAINS
63319,ARA SSM MEMU,PASS-TRAINS
63320,SSM ARA MEMU,PASS-TRAINS
63321,KIUL GAYA MEMU,PASS-TRAINS
63322,GAYA KIUL MEMU,PASS-TRAINS
63323,KIUL GAYA MEMU,PASS-TRAINS
63324,GAYA KIUL MEMU,PASS-TRAINS
63325,IPR PNBE MEMU,PASS-TRAINS
63326,PNBE IPR MEMU,PASS-TRAINS
63327,IPR PNBE MEMU,PASS-TRAINS
63328,PNBE IPR MEMU,PASS-TRAINS
63329,RGD FUT MEMU,PASS-TRAINS
63330,FUT RGD MEMU,PASS-TRAINS
63331,KIUL MKA MEMU,PASS-TRAINS
63332,MKA KIUL MEMU,PASS-TRAINS
63333,PPTA BUI MEMU,PASS-TRAINS
63334,BUI PPTA MEMU,PASS-TRAINS
63335,MFP RXL MEMU,PASS-TRAINS
63336,RXL MFP MEMU,PASS-TRAINS
63337,MFP NKE MEMU,PASS-TRAINS
63338,NKE MFP MEMU,PASS-TRAINS
63339,RGD DNR MEMU,PASS-TRAINS
63340,DNR RGD MEMU,PASS-TRAINS
63341,MFP NKE MEMU,PASS-TRAINS
63342,NKE MFP MEMU,PASS-TRAINS
63343,SHC SPJ MEMU,PASS-TRAINS
63344,SPJ SHC MEMU,PASS-TRAINS
63345,SHC SPJ MEMU,PASS-TRAINS
63346,SPJ SHC MEMU,PASS-TRAINS
63347,SHC SPJ MEMU,PASS-TRAINS
63348,SPJ SHC MEMU,PASS-TRAINS
63349,SHC SPJ MEMU,PASS-TRAINS
63350,SPJ SHC MEMU,PASS-TRAINS
63353,SEE CPR MEMU,PASS-TRAINS
63354,CPR SEE MEMU,PASS-TRAINS
63355,KIUL GAYA MEMU,PASS-TRAINS
63356,GAYA KIUL MEMU,PASS-TRAINS
63357,HIL FUT MEMU,PASS-TRAINS
63358,FUT HIL MEMU,PASS-TRAINS
63359,SHC DMH MEMU,PASS-TRAINS
63360,DMH SHC MEMU,PASS-TRAINS
63361,GAH NKE MEMU,PASS-TRAINS
63362,NKE GAH MEMU,PASS-TRAINS
63363,RGD BKP MEMU,PASS-TRAINS
63364,BKP RGD MEMU,PASS-TRAINS
63365,RGD BKP MEMU,PASS-TRAINS
63366,BKP RGD MEMU,PASS-TRAINS
63367,BKP GAYA MEMU,PASS-TRAINS
63368,GAYA BKP MEMU,PASS-TRAINS
63369,ARA SSM MEMU,PASS-TRAINS
63370,SSM ARA MEMU,PASS-TRAINS
63371,ARA SSM MEMU,PASS-TRAINS
63372,SSM ARA MEMU,PASS-TRAINS
63373,DBG RXL MEMU,PASS-TRAINS
63374,RXL DBG MEMU,PASS-TRAINS
63377,LSI SHC MEMU,PASS-TRAINS
63378,SHC LSI MEMU,PASS-TRAINS
63379,LSI SHC MEMU,PASS-TRAINS
63380,SHC LSI MEMU,PASS-TRAINS
63381,LSI SHC MEMU,PASS-TRAINS
63382,SHC LSI MEMU,PASS-TRAINS
63383,VSHI KQR FAST MEMU,PASS-TRAINS
63384,KQR VSHI FAST MEMU,PASS-TRAINS
63385,KIUL GAYA MEMU,PASS-TRAINS
63386,GAYA KIUL MEMU,PASS-TRAINS
63387,JMP GAYA MEMU,PASS-TRAINS
63388,GAYA JMP MEMU,PASS-TRAINS
63389,PNBE NWD MEMU,PASS-TRAINS
63390,NWD PNBE MEMU,PASS-TRAINS
63391,IPR PNBE MEMU,PASS-TRAINS
63392,PNBE IPR MEMU,PASS-TRAINS
63401,SBG MLDT MEMU,PASS-TRAINS
63402,MLDT SBG MEMU,PASS-TRAINS
63423,JMP KIUL MEMU,PASS-TRAINS
63424,KIUL JMP MEMU,PASS-TRAINS
63431,SBG JMP MEMU,PASS-TRAINS
63432,JMP SBG MEMU,PASS-TRAINS
63501,HWH BWN MEMU,PASS-TRAINS
63502,BWN HWH MEMU,PASS-TRAINS
63505,BWN ASN MEMU,PASS-TRAINS
63506,ASN BWN MEMU,PASS-TRAINS
63507,BWN ASN MEMU,PASS-TRAINS
63508,ASN BWN MEMU,PASS-TRAINS
63509,BWN JAJ MEMU,PASS-TRAINS
63510,JAJ ASN BWN MEMU,PASS-TRAINS
63511,BWN ASN MEMU,PASS-TRAINS
63512,ASN BWN MEMU,PASS-TRAINS
63513,BWN ASN MEMU,PASS-TRAINS
63514,ASN BWN MEMU,PASS-TRAINS
63515,BWN ASN MEMU,PASS-TRAINS
63516,ASN BWN MEMU,PASS-TRAINS
63517,BWN ASN MEMU,PASS-TRAINS
63518,ASN BWN MEMU,PASS-TRAINS
63519,BWN ASN BKSC MEMU,PASS-TRAINS
63520,BKSC BWN MEMU,PASS-TRAINS
63521,BWN ASN MEMU,PASS-TRAINS
63522,ASN BWN MEMU,PASS-TRAINS
63523,BWN ASN MEMU,PASS-TRAINS
63524,ASN BWN MEMU,PASS-TRAINS
63525,BWN ASN MEMU,PASS-TRAINS
63526,ASN BWN MEMU,PASS-TRAINS
63527,DGR ASN MEMU,PASS-TRAINS
63528,ASN DGR MEMU,PASS-TRAINS
63529,UDL RPH MEMU,PASS-TRAINS
63530,RPH UDL MEMU,PASS-TRAINS
63531,UDL SNT MEMU,PASS-TRAINS
63532,SNT UDL MEMU,PASS-TRAINS
63533,UDL SNT MEMU,PASS-TRAINS
63534,SNT UDL MEMU,PASS-TRAINS
63535,UDL SNT MEMU,PASS-TRAINS
63536,SNT UDL MEMU,PASS-TRAINS
63537,UDL SNT MEMU,PASS-TRAINS
63538,SNT UDL MEMU,PASS-TRAINS
63541,ASN GMO MEMU,PASS-TRAINS
63542,GMO ASN MEMU,PASS-TRAINS
63543,ASN GMO MEMU,PASS-TRAINS
63544,GMO ASN MEMU,PASS-TRAINS
63545,UDL JSME MEMU,PASS-TRAINS
63546,JSME UDL MEMU,PASS-TRAINS
63547,JSME BAKA MEMU,PASS-TRAINS
63548,BAKA JSME MEMU,PASS-TRAINS
63549,BWN ASN MEMU,PASS-TRAINS
63550,UDL BWN MEMU,PASS-TRAINS
63551,ASN DHN MEMU,PASS-TRAINS
63552,ASN UDL MEMU,PASS-TRAINS
63555,ASN BRKA MEMU,PASS-TRAINS
63556,BRKA ASN MEMU,PASS-TRAINS
63557,BRKA BSB MEMU,PASS-TRAINS
63558,BSB BRKA MEMU,PASS-TRAINS
63561,ASN JSME MEMU,PASS-TRAINS
63562,BDME ASN MEMU,PASS-TRAINS
63563,ASN JSME MEMU,PASS-TRAINS
63564,JSME ASN MEMU,PASS-TRAINS
63565,JSME JAJ MEMU,PASS-TRAINS
63566,JAJ JSME MEMU,PASS-TRAINS
63567,ASN JAJ MEMU,PASS-TRAINS
63568,JAJ ASN MEMU,PASS-TRAINS
63569,ASN JSME MEMU,PASS-TRAINS
63570,BDME ASN MEMU,PASS-TRAINS
63571,JSME MKA MEMU,PASS-TRAINS
63572,MKA JSME MEMU,PASS-TRAINS
63573,JSME KIUL MEMU,PASS-TRAINS
63574,KIUL JSME MEMU,PASS-TRAINS
63581,BWN RPH MEMU,PASS-TRAINS
63582,RPH BWN MEMU,PASS-TRAINS
63583,BWN RPH MEMU,PASS-TRAINS
63584,RPH BWN MEMU,PASS-TRAINS
63585,BWN TPH MEMU,PASS-TRAINS
63586,TPH BWN MEMU,PASS-TRAINS
63591,BKSC ASN MEMU,PASS-TRAINS
63592,ASN BKSC MEMU,PASS-TRAINS
63593,PRR ASN MEMU,PASS-TRAINS
63594,ASN PRR MEMU,PASS-TRAINS
63595,BKSC ASN MEMU,PASS-TRAINS
63596,ASN BKSC MEMU,PASS-TRAINS
63597,RNC ASN MEMU,PASS-TRAINS
63598,ASN RNC MEMU,PASS-TRAINS
64001,DLI PNP EMU,PASS-TRAINS
64002,PNP DLI EMU,PASS-TRAINS
64003,NDLS SNP EMU,PASS-TRAINS
64004,SNP SBB EMU,PASS-TRAINS
64011,PWL SSB EMU,PASS-TRAINS
64012,SSB PWL EMU,PASS-TRAINS
64013,PWL SSB EMU,PASS-TRAINS
64014,SSB PWL EMU,PASS-TRAINS
64017,PWL SSB EMU,PASS-TRAINS
64020,SMQL DLI MEMU,PASS-TRAINS
64021,DLI SMQL MEMU,PASS-TRAINS
64022,SRE DLI MEMU,PASS-TRAINS
64023,DLI SRE MEMU,PASS-TRAINS
64024,SMQL DLI MEMU,PASS-TRAINS
64025,DLI SMQL MEMU,PASS-TRAINS
64026,SRE DLI MEMU,PASS-TRAINS
64027,DLI SRE MEMU,PASS-TRAINS
64028,SRE DLI MEMU,PASS-TRAINS
64029,DLI SRE MEMU,PASS-TRAINS
64031,GZB SSB EMU,PASS-TRAINS
64032,SSB GZB EMU,PASS-TRAINS
64033,DLI SMQL MEMU,PASS-TRAINS
64034,SMQL DLI MEMU,PASS-TRAINS
64035,DSA SMQL MEMU,PASS-TRAINS
64036,SMQL DSA MEMU,PASS-TRAINS
64052,GZB PWL EMU,PASS-TRAINS
64053,PWL GZB EMU,PASS-TRAINS
64061,PWL DLI EMU,PASS-TRAINS
64064,DELHI PALWAL EMU,PASS-TRAINS
64073,KSV NDLS EMU,PASS-TRAINS
64074,NDLS KSV EMU,PASS-TRAINS
64075,PWL NDLS EMU,PASS-TRAINS
64080,NDLS PWL EMU,PASS-TRAINS
64084,NDLS PWL EMU,PASS-TRAINS
64090,SMQL DLI MEMU,PASS-TRAINS
64091,DLI SMQL MEMU,PASS-TRAINS
64092,KPKI DLI MEMU,PASS-TRAINS
64093,DLI KPKI MEMU,PASS-TRAINS
64094,SSB NZM SSB EMU,PASS-TRAINS
64095,NDLS SSB EMU,PASS-TRAINS
64096,SSB NZM EMU,PASS-TRAINS
64097,NDLS SSB EMU,PASS-TRAINS
64098,SSB NZM SSB EMU,PASS-TRAINS
64101,ALJN DLI EMU,PASS-TRAINS
64102,DLI ALJN EMU,PASS-TRAINS
64105,ALJN NDLS EMU,PASS-TRAINS
64107,DKDE DLI EMU,PASS-TRAINS
64108,DLI KRJ EMU,PASS-TRAINS
64109,DKDE SSB EMU,PASS-TRAINS
64110,NDLS ALJN EMU,PASS-TRAINS
64112,SSB DKDE EMU,PASS-TRAINS
64114,NDLS ALJN EMU,PASS-TRAINS
64151,ALJN DLI MEMU,PASS-TRAINS
64152,DLI ALJN MEMU,PASS-TRAINS
64154,ALJN TDL MEMU,PASS-TRAINS
64157,ETW AGC MEMU,PASS-TRAINS
64160,AGC ETW MEMU,PASS-TRAINS
64163,CNB PNK MEMU,PASS-TRAINS
64165,TDL ALJN MEMU,PASS-TRAINS
64167,GZB TDL EMU,PASS-TRAINS
64168,TDL GZB EMU,PASS-TRAINS
64169,PHD ETW MEMU,PASS-TRAINS
64170,ETW PHD MEMU,PASS-TRAINS
64171,CNB BRT MEMU,PASS-TRAINS
64172,BRT CNB MEMU,PASS-TRAINS
64173,CNB BRT MEMU,PASS-TRAINS
64174,BRT CNB MEMU,PASS-TRAINS
64175,ROZA BE MEMU,PASS-TRAINS
64176,BE ROZA MEMU,PASS-TRAINS
64177,BE MB MEMU,PASS-TRAINS
64178,MB BE MEMU,PASS-TRAINS
64201,LKO CNB MEMU,PASS-TRAINS
64202,CPA LKO MEMU,PASS-TRAINS
64203,LKO CNB MEMU,PASS-TRAINS
64204,CNB LKO MEMU,PASS-TRAINS
64205,LKO CNB MEMU,PASS-TRAINS
64206,CNB LKO MEMU,PASS-TRAINS
64207,LKO CNB MEMU,PASS-TRAINS
64208,CNB LKO MEMU,PASS-TRAINS
64209,LKO CNB MEMU,PASS-TRAINS
64210,CNB LJN MEMU,PASS-TRAINS
64211,LKO CNB MEMU,PASS-TRAINS
64212,CNB LKO MEMU,PASS-TRAINS
64213,LKO CNB MEMU,PASS-TRAINS
64214,CNB LKO MEMU,PASS-TRAINS
64215,AYC LKO MEMU,PASS-TRAINS
64216,LKO AYC MEMU,PASS-TRAINS
64217,MUR AYC MEMU,PASS-TRAINS
64218,AYC MUR MEMU,PASS-TRAINS
64219,MUR AYC MEMU,PASS-TRAINS
64220,AYC MUR MEMU,PASS-TRAINS
64221,PYGS AYC MEMU,PASS-TRAINS
64222,AYC PYGS MEMU,PASS-TRAINS
64223,MUR AY MEMU,PASS-TRAINS
64224,AY MUR MEMU,PASS-TRAINS
64231,BBK LKO MEMU,PASS-TRAINS
64232,LJN BBK MEMU,PASS-TRAINS
64234,LJN BBK MEMU,PASS-TRAINS
64235,BBK CNB MEMU,PASS-TRAINS
64236,CNB BBK MEMU,PASS-TRAINS
64251,LJN CNB MEMU,PASS-TRAINS
64252,CNB LKO MEMU,PASS-TRAINS
64253,ASH KAP MEMU,PASS-TRAINS
64254,CNB LJN MEMU,PASS-TRAINS
64255,UTR CNB MEMU,PASS-TRAINS
64257,LKO CPA MEMU,PASS-TRAINS
64260,PNK LJN MEMU,PASS-TRAINS
64271,BBK ASH MEMU,PASS-TRAINS
64272,LJN BBK MEMU,PASS-TRAINS
64273,BBK LJN MEMU,PASS-TRAINS
64274,LJN BBK MEMU,PASS-TRAINS
64275,BBK LJN MEMU,PASS-TRAINS
64281,SOP UTR MEMU,PASS-TRAINS
64282,UTR SOP MEMU,PASS-TRAINS
64401,GZB DLI EMU,PASS-TRAINS
64403,GZB DLI EMU,PASS-TRAINS
64407,GZB DLI EMU,PASS-TRAINS
64409,GZB NDLS EMU,PASS-TRAINS
64411,SBB DLI EMU,PASS-TRAINS
64415,GZB NDLS EMU,PASS-TRAINS
64420,GZB NZM EMU,PASS-TRAINS
64421,GZB NDLS EMU,PASS-TRAINS
64423,GZB NDLS EMU,PASS-TRAINS
64424,NDLS GZB EMU,PASS-TRAINS
64425,GZB NDLS EMU,PASS-TRAINS
64427,GZB NDLS EMU,PASS-TRAINS
64429,GZB NDLS EMU,PASS-TRAINS
64431,GZB NDLS EMU,PASS-TRAINS
64432,NDLS GZB EMU,PASS-TRAINS
64433,GZB NDLS EMU,PASS-TRAINS
64437,GZB DLI EMU,PASS-TRAINS
64439,GZB DLI EMU,PASS-TRAINS
64441,GZB NDLS EMU,PASS-TRAINS
64443,GZB DLI EMU,PASS-TRAINS
64445,GZB DLI EMU,PASS-TRAINS
64449,GZB NDLS LADIES EMU,PASS-TRAINS
64451,DLI PNP EMU,PASS-TRAINS
64452,KKDE DLI EMU,PASS-TRAINS
64453,DLI PNP EMU,PASS-TRAINS
64454,KKDE DLI MEMU,PASS-TRAINS
64461,NZM KKDE MEMU,PASS-TRAINS
64462,KKDE NZM MEMU,PASS-TRAINS
64463,NDLS KKDE MEMU,PASS-TRAINS
64464,PNP NDLS MEMU,PASS-TRAINS
64465,NDLS KKDE MEMU,PASS-TRAINS
64466,PNP NDLS MEMU,PASS-TRAINS
64469,NDLS PNP LADIES EMU,PASS-TRAINS
64470,PNP NDLS LADIES EMU,PASS-TRAINS
64471,GZB PNP MEMU,PASS-TRAINS
64472,PNP GZB MEMU,PASS-TRAINS
64481,PNP UMB MEMU,PASS-TRAINS
64482,UMB KKDE MEMU,PASS-TRAINS
64483,KKDE UMB MEMU,PASS-TRAINS
64493,PWL NZM EMU,PASS-TRAINS
64494,NZM PWL MEMU,PASS-TRAINS
64496,NZM KSV MEMU,PASS-TRAINS
64501,SRE UMB MEMU,PASS-TRAINS
64502,UMB SRE MEMU,PASS-TRAINS
64504,UMB SRE MEMU,PASS-TRAINS
64511,HW UHL MEMU,PASS-TRAINS
64512,UHL HW MEMU,PASS-TRAINS
64513,SRE NLDM MEMU,PASS-TRAINS
64514,NLDM UMB MEMU,PASS-TRAINS
64515,UMB NLDM MEMU,PASS-TRAINS
64516,NLDM UMB MEMU,PASS-TRAINS
64517,UMB NLDM MEMU,PASS-TRAINS
64518,NLDM UMB MEMU,PASS-TRAINS
64521,UMB LDH MEMU,PASS-TRAINS
64522,LDH UMB MEMU,PASS-TRAINS
64523,UMB LDH MEMU,PASS-TRAINS
64524,LDH UMB MEMU,PASS-TRAINS
64531,DLI PNP MEMU,PASS-TRAINS
64532,UMB PNP MEMU,PASS-TRAINS
64533,DLI PNP MEMU,PASS-TRAINS
64534,PNP GZB MEMU,PASS-TRAINS
64536,PNP DLI MEMU,PASS-TRAINS
64541,PNP UMB MEMU,PASS-TRAINS
64542,UMB PNP MEMU,PASS-TRAINS
64543,PNP UMB MEMU,PASS-TRAINS
64545,KKDE UMB MEMU,PASS-TRAINS
64546,UMB KKDE MEMU,PASS-TRAINS
64547,KKDE UMB MEMU,PASS-TRAINS
64548,UMB KKDE MEMU,PASS-TRAINS
64551,LDH CIA MEMU,PASS-TRAINS
64552,CIA LDH MEMU,PASS-TRAINS
64553,MB GZB MEMU,PASS-TRAINS
64554,GZB MB MEMU,PASS-TRAINS
64555,GZB MTC MEMU,PASS-TRAINS
64556,MTC GZB MEMU,PASS-TRAINS
64557,DLI SRE MEMU,PASS-TRAINS
64558,SRE DLI MEMU,PASS-TRAINS
64559,DLI SRE MEMU,PASS-TRAINS
64560,SRE DLI MEMU,PASS-TRAINS
64561,DLI UMB MEMU,PASS-TRAINS
64562,UMB DLI MEMU,PASS-TRAINS
64563,RPHR AADR MEMU,PASS-TRAINS
64564,AADR RPHR MEMU,PASS-TRAINS
64565,MB SRE MEMU,PASS-TRAINS
64566,SRE MB MEMU,PASS-TRAINS
64567,BSC TKJ MEMU,PASS-TRAINS
64568,TKJ BSC MEMU,PASS-TRAINS
64569,KSV NZM MEMU,PASS-TRAINS
64570,NZM KSV MEMU,PASS-TRAINS
64581,HRF DLI MEMU,PASS-TRAINS
64582,DLI HRF MEMU,PASS-TRAINS
64583,TDL DLI MEMU,PASS-TRAINS
64584,DLI TDL MEMU,PASS-TRAINS
64585,HRF HRS MEMU,PASS-TRAINS
64586,HRS HRF MEMU,PASS-TRAINS
64587,CNB TDL MEMU,PASS-TRAINS
64588,TDL CNB MEMU,PASS-TRAINS
64589,CNB PHD MEMU,PASS-TRAINS
64590,PHD CNB MEMU,PASS-TRAINS
64591,SFG CNB MEMU,PASS-TRAINS
64592,CNB SFG MEMU,PASS-TRAINS
64593,FTP CNB MEMU,PASS-TRAINS
64594,CNB FTP MEMU,PASS-TRAINS
64595,DDU SFG MEMU,PASS-TRAINS
64596,SFG DDU MEMU,PASS-TRAINS
64601,MKP CNB MEMU,PASS-TRAINS
64602,CNB MKP MEMU,PASS-TRAINS
64603,CNB ETW MEMU,PASS-TRAINS
64604,ETW CNB MEMU,PASS-TRAINS
64605,ETW TDL MEMU,PASS-TRAINS
64606,TDL ETW MEMU,PASS-TRAINS
64607,VGLJ CNB MEMU,PASS-TRAINS
64608,CNB VGLJ MEMU,PASS-TRAINS
64609,KURJ VGLJ MEMU,PASS-TRAINS
64610,VGLJ KURJ MEMU,PASS-TRAINS
64611,VGLJ MKP MEMU,PASS-TRAINS
64612,MKP VGLJ MEMU,PASS-TRAINS
64613,VGLJ BNDA MEMU,PASS-TRAINS
64614,BNDA VGLJ MEMU,PASS-TRAINS
64615,LAR VGLJ MEMU,PASS-TRAINS
64616,VGLJ LAR MEMU,PASS-TRAINS
64617,BINA LAR MEMU,PASS-TRAINS
64618,LAR BINA MEMU,PASS-TRAINS
64619,IDH BKI MEMU,PASS-TRAINS
64620,BKI IDH MEMU,PASS-TRAINS
64621,IDH BKI MEMU,PASS-TRAINS
64622,BKI IDH MEMU,PASS-TRAINS
64623,AGC MNQ MEMU,PASS-TRAINS
64624,MNQ AGC MEMU,PASS-TRAINS
64625,ETW AGC MEMU,PASS-TRAINS
64626,AGC ETW MEMU,PASS-TRAINS
64627,PHD ETW MEMU,PASS-TRAINS
64628,ETW PHD MEMU,PASS-TRAINS
64629,CNB PHD MEMU,PASS-TRAINS
64630,PHD CNB MEMU,PASS-TRAINS
64631,PHD SKB MEMU,PASS-TRAINS
64632,SKB PHD MEMU,PASS-TRAINS
64633,GWL ETW MEMU,PASS-TRAINS
64634,ETW GWL MEMU,PASS-TRAINS
64635,GWL JPO MEMU,PASS-TRAINS
64636,KQS GWL MEMU,PASS-TRAINS
64637,GWL KQS MEMU,PASS-TRAINS
64638,KQS GWL MEMU,PASS-TRAINS
64639,GWL KQS MEMU,PASS-TRAINS
64640,KQS GWL MEMU,PASS-TRAINS
64641,GWL ETW MEMU,PASS-TRAINS
64642,ETW GWL MEMU,PASS-TRAINS
64643,GWL BIX MEMU,PASS-TRAINS
64644,BIX GWL MEMU,PASS-TRAINS
64645,KURJ CNB MEMU,PASS-TRAINS
64646,CNB KURJ MEMU,PASS-TRAINS
64651,SGDN BRML MEMU,PASS-TRAINS
64652,BRML SGDN MEMU,PASS-TRAINS
64901,KSV GZB EMU,PASS-TRAINS
64902,GZB KSV EMU,PASS-TRAINS
64903,MTJ GZB EMU,PASS-TRAINS
64904,GZB MTJ EMU,PASS-TRAINS
64905,MTJ NDLS EMU,PASS-TRAINS
64906,GZB PWL EMU,PASS-TRAINS
64910,SSB MTJ EMU,PASS-TRAINS
64911,NDLS ROK MEMU,PASS-TRAINS
64912,JIND NDLS MEMU,PASS-TRAINS
64913,DLI ROHTAK MEMU,PASS-TRAINS
64914,ROK DLI MEMU,PASS-TRAINS
64915,NDLS JIND MEMU,PASS-TRAINS
64916,ROK DLI MEMU,PASS-TRAINS
64931,DLI JIND MEMU,PASS-TRAINS
64932,JIND DLI MEMU,PASS-TRAINS
64951,BXN AGC MEMU,PASS-TRAINS
64952,AGC BXN MEMU,PASS-TRAINS
64953,AGC NZM MEMU,PASS-TRAINS
64955,AGC TDL MEMU,PASS-TRAINS
64956,TDL AGC MEMU,PASS-TRAINS
64957,AGC PWL MEMU,PASS-TRAINS
64958,PWL AGC MEMU,PASS-TRAINS
64959,KSV AGC MEMU,PASS-TRAINS
65101,GCT JNU MEMU,PASS-TRAINS
65102,JNU GCT MEMU,PASS-TRAINS
65103,GCT DLN MEMU,PASS-TRAINS
65104,DLN GCT MEMU,PASS-TRAINS
65105,GCT BCY MEMU,PASS-TRAINS
65106,BCY GCT MEMU,PASS-TRAINS
65107,BTT BCY MEMU,PASS-TRAINS
65108,BCY BTT MEMU,PASS-TRAINS
65109,AMH BCY MEMU,PASS-TRAINS
65110,BCY AMH MEMU,PASS-TRAINS
65111,BSBS PRRB MEMU,PASS-TRAINS
65112,PRRB BSBS MEMU,PASS-TRAINS
65113,BSBS PRRB MEMU,PASS-TRAINS
65114,PRRB BSBS MEMU,PASS-TRAINS
65115,BTT AY MEMU,PASS-TRAINS
65116,AY BTT MEMU,PASS-TRAINS
65117,GCT PYGS MEMU,PASS-TRAINS
65118,PYGS GCT MEMU,PASS-TRAINS
65119,GCT JNU MEMU,PASS-TRAINS
65120,JNU GCT MEMU,PASS-TRAINS
65129,BSBS JI MEMU,PASS-TRAINS
65130,JI BSBS MEMU,PASS-TRAINS
65131,MAU PRRB MEMU,PASS-TRAINS
65132,PRRB MAU MEMU,PASS-TRAINS
65133,DIT MAU MEMU,PASS-TRAINS
65134,MAU DIT MEMU,PASS-TRAINS
65301,BC RMR MEMU,PASS-TRAINS
65302,KPV BC MEMU,PASS-TRAINS
65303,MB RMR MEMU,PASS-TRAINS
65304,RMR MB MEMU,PASS-TRAINS
65305,MB KPV MEMU,PASS-TRAINS
65306,RMR MB MEMU,PASS-TRAINS
65307,MB KPV MEMU,PASS-TRAINS
65308,KPV MB MEMU,PASS-TRAINS
65309,MB RMR MEMU,PASS-TRAINS
65310,RMR MB MEMU,PASS-TRAINS
66000,AVD MASS EMU,PASS-TRAINS
66001,AJJ HX MEMU,PASS-TRAINS
66002,AVD MASS MEMU,PASS-TRAINS
66003,MASS AVD MEMU,PASS-TRAINS
66005,MASS AVD MEMU,PASS-TRAINS
66006,HX AJJ MEMU,PASS-TRAINS
66007,MASS AVD MEMU,PASS-TRAINS
66008,AJJ MASS MEMU,PASS-TRAINS
66009,MASS AJJ MEMU,PASS-TRAINS
66010,AJJ MASS MEMU,PASS-TRAINS
66011,MASS AJJ MEMU,PASS-TRAINS
66013,MASS AJJ MEMU FAST,PASS-TRAINS
66014,AJJ MASS MEMU,PASS-TRAINS
66015,MASS AJJ MEMU,PASS-TRAINS
66016,AJJ MSB FAST,PASS-TRAINS
66017,KPD JTJ MEMU,PASS-TRAINS
66018,JTJ KPD MEMU,PASS-TRAINS
66019,VM MV MEMU,PASS-TRAINS
66020,MV VM MEMU,PASS-TRAINS
66021,MASS AJJ FAST MEMU,PASS-TRAINS
66022,TRT MASS MEMU,PASS-TRAINS
66023,MV TVR MEMU,PASS-TRAINS
66024,TVR MV MEMU,PASS-TRAINS
66025,KPD VM MEMU,PASS-TRAINS
66026,VM KPD MEMU,PASS-TRAINS
66027,KPD VM MEMU,PASS-TRAINS
66028,TPTY KPD MEMU,PASS-TRAINS
66029,MASS SPE MEMU,PASS-TRAINS
66030,SPE MASS MEMU,PASS-TRAINS
66031,MASS SPE MEMU,PASS-TRAINS
66032,SPE MASS MEMU,PASS-TRAINS
66033,MSB TNM MEMU,PASS-TRAINS
66034,TNM TBM MEMU,PASS-TRAINS
66035,SPE NLR MEMU,PASS-TRAINS
66036,NLR SPE MEMU,PASS-TRAINS
66037,SPE NLR MEMU,PASS-TRAINS
66038,NLR SPE MEMU,PASS-TRAINS
66039,MASS SPE MEMU,PASS-TRAINS
66040,NLR SPE MEMU,PASS-TRAINS
66041,SPE NLR MEMU,PASS-TRAINS
66042,SPE MASS MEMU,PASS-TRAINS
66043,AJJ TPTY MEMU,PASS-TRAINS
66044,TPTY AJJ MEMU,PASS-TRAINS
66045,TBM VM MEMU,PASS-TRAINS
66046,VM MSB MEMU,PASS-TRAINS
66047,MAS TPTY FAST PASS,PASS-TRAINS
66048,TPTY MAS FAST PASS,PASS-TRAINS
66049,AJJ TRT MEMU,PASS-TRAINS
66050,AVD MASS MEMU,PASS-TRAINS
66051,MS PDY MEMU,PASS-TRAINS
66052,PDY MS MEMU,PASS-TRAINS
66053,MSB TRL LOCAL,PASS-TRAINS
66055,TBM VM MEMU,PASS-TRAINS
66056,VM TBM MEMU,PASS-TRAINS
66057,AJJ KPD EMU,PASS-TRAINS
66058,KPD AJJ EMU,PASS-TRAINS
66059,AJJ VLR EMU PASS,PASS-TRAINS
66060,VLR AJJ EMU PASS,PASS-TRAINS
66061,AJJ VLR MEMU,PASS-TRAINS
66062,VLR AJJ MEMU,PASS-TRAINS
66063,VM PDY MEMU,PASS-TRAINS
66064,PDY VM MEMU,PASS-TRAINS
66065,VM PDY EMU,PASS-TRAINS
66066,PDY VM MEMU,PASS-TRAINS
66067,MV TVR MEMU,PASS-TRAINS
66068,TVR MV MEMU,PASS-TRAINS
66069,MASS TPTY MEMU,PASS-TRAINS
66070,TPTY MASS MEMU,PASS-TRAINS
66300,ERS ALLP MEMU,PASS-TRAINS
66301,PUU QLN MEMU,PASS-TRAINS
66302,QLN PUU MEMU,PASS-TRAINS
66303,QLN ERS EMU,PASS-TRAINS
66304,ERS QLN EMU,PASS-TRAINS
66305,CAPE QLN EMU,PASS-TRAINS
66306,QLN CAPE EMU,PASS-TRAINS
66307,ERS QLN EMU,PASS-TRAINS
66308,QLN ERS EMU,PASS-TRAINS
66309,ERS QLN EMU,PASS-TRAINS
66310,QLN ERS EMU,PASS-TRAINS
66311,ALLP QLN MEMU,PASS-TRAINS
66312,QLN ALLP MEMU,PASS-TRAINS
66313,ERS ALLP MEMU,PASS-TRAINS
66314,ALLP ERS MEMU,PASS-TRAINS
66315,KTYM QLN MEMU,PASS-TRAINS
