station_name,station_full_name,station_zone,average_delay,median_delay,total_records
KNW,KHANDWA,CR,40.56593968978821,5.0,25402
KNYR,KANIURU H,SWR,5.627582644628099,0.0,1936
KNZ,KALANOUR,NR,20.974640743871515,12.0,1183
KO,KOSGI,SCR,32.65173674588665,27.0,2188
KOA,KARONDA,NCR,63.108219178082194,43.0,730
KOAA,KOLKATA,ER,15.300365006475921,0.0,8493
KODI,KODI,SCR,59.801757276221856,49.0,1821
KOF,MARWAR KORI,NWR,22.317931034482758,20.0,1450
KOG,KONNAGAR,ER,19.610675039246466,18.0,637
KOHL,KOHLI,CR,55.692994505494504,52.0,1456
KOHR,KOHIR DECCAN,SCR,50.37293956043956,45.0,1456
KOI,KHODRI,SECR,48.60958904109589,37.0,2920
KOJ,KOKRAJHAR,NFR,59.43099858415924,22.0,12007
KOK,KORUKKUPET JN,SR,15.34338747099768,9.0,2155
KOKA,KOKA,SECR,105.03020134228188,80.5,3576
KOL,KOLAD,KR,32.47678571428571,25.0,1120
KOLA,KOTLA,SCR,24.315753424657533,5.0,2920
KOLE,KOLE,ECR,83.5368782161235,70.0,2915
KOLI,KESHOLI,WCR,17.864383561643837,14.0,1460
KOLR,KOLNUR,SCR,49.81336651261998,46.0,2813
KON,KUDALNAGAR,SR,12.858552631578947,10.0,1824
KONN,KONNUR,SCR,34.607594936708864,8.0,1817
KONY,KISONI,WR,15.737671232876712,14.0,1460
KOO,KHUSROPUR,ECR,56.97121151539384,37.0,17507
KOP,C SHAHUMHARAJ T,CR,1.6647072122993443,0.0,8846
KOPR,KOPAR,CR,16.493960923623447,11.0,5630
KOQ,KUTHUR H,SR,12.382562277580071,8.0,2810
KORI,KHORI,NWR,19.94268406337372,17.0,2146
KOTA,KOTA JN,WCR,19.11267193444542,5.0,34170
KOTI,KOTI,NR,2.0584016393442623,0.0,976
KOTR,KORATTUR,SR,8.05995675250639,4.0,5087
KOTT,KOTTUR H,SCR,50.2147577092511,28.0,1816
KOU,KODURU,SCR,34.88637573177222,23.0,7516
KOV,KIRLOSKARVADI,CR,26.307250755287008,18.0,6620
KOWN,KHOWANG,NFR,8.12300319488818,4.0,626
KOX,KACHUJOR,ER,14.516674280493376,8.0,4378
KOY,KHEROL,WR,8.356655290102388,8.0,1172
KOZ,KOSMA,NCR,10.516438356164384,3.0,1460
KP,KAMPTEE,SECR,80.68817787418655,31.0,11064
KPA,KANCHRAPARA,ER,7.605885043451746,4.0,6559
KPB,KHARPOKHRA,ECR,128.81664380429814,101.0,2187
KPCM,KUWARCHINTAWANPUR H,ECR,32.316326530612244,21.0,2548
KPD,KATPADI JN,SR,26.949687232797803,10.0,44442
KPDH,KAPURDHA HALT,SECR,13.948594928032898,10.0,1459
KPE,KAUWAPUR,NER,78.76322115384616,58.0,1664
KPG,KOPARGAON,CR,62.2229269216206,27.0,10564
KPGM,KARPURIGRAM,ECR,71.22759116220585,42.0,5567
KPHH,KUSHALPURA HARNAHA HALT,ECR,31.318721461187213,16.0,2190
KPI,KALPI,NCR,53.54810495626822,36.0,4116
KPJ,KOPAGANJ H,NER,22.426573426573427,0.0,572
KPJG,KEREJANGA,ECOR,47.04249291784703,39.5,706
KPK,KALIPAHARI,ER,28.008069220299436,22.0,10286
KPKD,KHAPRI KHEDA,SECR,56.59409340659341,44.0,1456
KPKI,QASIMPUR KHERI,NR,40.95908558030481,29.0,8530
KPL,KANTAKAPALLE,ECOR,59.5427435387674,41.0,4024
KPLD,KAPALI ROAD PH,ECOR,42.01662312989789,28.0,4211
KPLE,KOPAI,ER,30.873013130615064,24.0,5788
KPLL,KOTTA PNDLPALLI,SCR,28.708349666797336,15.0,2551
KPLR,KOPARLAHAR,NR,11.787433700530396,0.0,2451
KPN,KUPPAM,SWR,31.2766822218877,17.0,13286
KPNA,KAPAN,SECR,45.03945459820133,25.0,6894
KPO,KARANPURA,NCR,61.919155134741445,43.0,1373
KPP,KALAPIPAL,WR,20.093441273326015,10.0,7288
KPPR,KARUPPUR,SR,34.129133858267714,28.0,1905
KPQ,KANNAPURAM,SR,20.914861960654655,14.0,6049
KPRD,KALYANPUR ROAD,ER,38.70060437006044,21.0,6453
KPRR,KOTAPAR ROAD,ECOR,29.16814814814815,18.0,2700
KPS,KOPA SAMHOTA,NER,75.05963190184049,40.0,4075
KPTM,KANJIRAMITTAM,SR,8.100331980818886,6.0,2711
KPTN,KESHORAI PATAN,WCR,24.321938392186325,15.0,5324
KPTO,KARANPURATO,ER,31.288181439866833,21.0,4806
KPU,KRISHNAPURAM,SCR,76.46575342465754,72.0,657
KPV,KASHIPUR,NER,10.469796489716808,1.0,9287
KPXR,KAIPADAR ROAD,ECOR,53.111313204801746,47.0,2749
KPY,KARUNAGAPALLI,SR,20.71310096850896,16.0,17243
KPZ,KAPREN,WCR,25.454594888526373,16.0,5517
KQA,KONDAGUNTA,SCR,31.011893870082343,28.0,1093
KQD,KHAIRATABAD DCN,SCR,8.819012797074954,0.0,1094
KQE,KALA AKHAR,CR,43.417582417582416,33.0,728
KQI,KALACHAND,NFR,49.732142857142854,44.0,728
KQK,KOTIKULAM,SR,15.931963470319635,12.0,4380
KQL,KANDHLA,NR,44.156044757966434,33.0,8222
KQN,KODAIKANAL ROAD,SR,15.101944915807335,10.0,7661
KQQ,KAUKUNTLA,SCR,74.0332239540607,64.0,2438
KQR,KODERMA,ECR,42.24214383014702,17.0,21289
KQRT,KODERMA TOWN,ECR,17.730184147317853,6.0,1249
KQS,KAILARAS,NCR,-3.337215751525236,0.0,1803
KQT,KURGUNTA,SCR,55.96358792184725,48.0,1126
KQU,KAMARKUNDU,ER,33.94033613445378,16.0,2380
KQW,KHEDULI,NWR,20.97056786703601,12.0,2888
KQZ,KOLAR,SWR,-2.007996801279488,0.0,2501
KRA,KAREPALLI,SCR,47.189679218967925,30.0,2868
KRAI,KAHET,WR,9.068493150684931,4.0,2190
KRAN,KORATTI ANGADI,SR,9.755595026642984,7.0,2815
KRAR,KHARIAR ROAD,ECOR,52.89175909027095,37.0,7123
KRBA,KORBA,SECR,22.35418038183015,4.0,6076
KRBP,KHUDIRAM B PUSA,ECR,61.4808148307825,35.0,9278
KRC,KIRODA,NWR,20.386468952734013,14.0,2158
KRCD,KHARWA CHANDA,NWR,14.343055555555555,8.0,720
KRD,KARAD,CR,29.908125958249794,19.0,8479
KRDH,KORADIH,SECR,42.40865384615385,29.0,1456
KRDL,KIRANDUL,ECOR,12.984243697478991,0.0,952
KRDN,KARAUNDHANA,NCR,20.124301675977655,13.0,716
KRE,KARTARPUR,NR,41.234944639481505,22.0,3703
KRG,KOREGAON,CR,31.3193213471765,26.0,3949
KRH,KHAIRTHAL,NWR,28.474306269270297,15.0,9730
KRHA,KORAHIA,ECR,44.4056657223796,21.0,3530
KRHT,KHARAHAT,NFR,6.019169329073482,2.0,626
KRI,KHAPRI,CR,59.56070287539936,37.0,626
KRIH,KORAI HALT,ECOR,48.310615055806224,34.0,4211
KRJ,KHURJA JN,NCR,46.87531007110964,24.0,12094
KRJD,KARJODA,NWR,7.075156576200418,3.0,1437
KRJR,KARJARA,ECR,54.1812865497076,35.0,4617
KRKD,KARAKAD,SR,19.354794520547944,14.0,1460
KRKH,KHARKARA HALT,NR,25.78497587870434,16.0,1451
KRKN,KARKEND BH,SER,34.65826843792946,21.0,2183
KRKP,KYARKOP,SWR,23.973972602739725,17.0,730
KRKR,KURKURA,SER,48.98282910874898,37.0,1223
KRL,KOTARLIA,SECR,59.244128113879,52.0,1405
KRLA,KORUTLA,SCR,54.202429149797574,40.0,1482
KRLI,KURALI,NR,26.650137741046834,17.0,5445
KRLR,KARAILA ROAD JN,ECR,39.960629921259844,24.0,635
KRLS,KURLAS,WCR,18.221575342465755,14.0,2920
KRMA,KARAMTOLLA,ER,31.986270022883296,19.0,4370
KRMB,KARMABAD BH,ECR,32.3724279835391,23.0,1458
KRMD,KUARMUNDA,SER,132.53131313131314,11.0,495
KRMG,KUMARAMANGALAM,SR,8.994316163410302,7.0,2815
KRMI,KARMALI,KR,65.47729265298966,46.0,5703
KRMP,KUMARIPUR HALT,NFR,12.686409550045914,9.0,2178
KRMR,KARIMNAGAR,SCR,26.979893311448503,12.0,2437
KRND,KHORASON ROAD,NER,25.803597122302158,8.0,4170
KRNH,KORANAHALLI H,SWR,17.05662100456621,12.0,2190
KRNI,KRISHNAI,NFR,35.60890410958904,26.0,1460
KRNN,KARNAUTI H,ECR,61.50528846153846,34.0,2080
KRNR,KRISHANRAJANAGA,SWR,24.153807192301198,18.0,5923
KRNT,KURNOOL CITY,SCR,29.976174112256587,20.0,13095
KRNU,KONANUR H,SWR,6.724355458036204,0.0,3646
KRON,KARONA H,ECR,20.83399209486166,9.0,5313
KRP,KRISHNAPUR,ER,6.9106310885218125,2.0,7083
KRPN,KHAREPATAN ROAD,KR,49.93698630136986,43.0,730
KRPP,KURUPPANTARA,SR,14.28656340057637,10.0,5552
KRPU,KORAPUT,ECOR,43.06377777777778,25.0,4500
KRQ,KARARI,NCR,21.028257456828886,12.0,637
KRR,KARUR,SR,15.343908378858686,11.0,15193
KRRA,KARRA,SER,45.05478331970564,32.0,1223
KRRI,KHAIRRANJI,SECR,13.676954732510287,5.0,1458
KRS,KARISATH,ECR,69.86213161081955,58.0,4954
KRSA,KHARSALIYA,WR,7.964461454346638,6.0,3658
KRSL,KRISHNASHILLA,ECR,44.64430894308943,17.0,492
KRSW,KOHAR SINGH WALA,NR,12.075363113181693,8.0,3649
KRT,KHURAHAT,NER,29.204980842911876,17.0,2088
KRTA,KARKATTA,ECR,68.19642857142857,54.0,2912
KRTH,KIRATGARH,CR,40.45747599451303,25.0,1458
KRTL,KARTAULI H,NER,18.44992050874404,10.0,2516
KRTN,KIRTINAGAR H,NR,0.0,0.0,149
KRTR,KAROTA PATRI H,ECR,50.38023255813953,37.0,1720
KRU,KHERALU,WR,5.777777777777778,2.0,621
KRUR,KEERANUR,SR,10.079928952042629,8.0,2815
KRV,KARAVADI,SCR,71.4039780521262,70.0,2916
KRW,KHARWA,NWR,5.666208791208791,5.0,1456
KRXA,KHARA,SECR,55.47422864276797,40.0,5607
KRY,KADIRI,SCR,47.830028328611895,38.0,3530
KRYA,KURRAIYA,NER,6.872015655577299,4.0,2555
KRYP,KADIRIDEVARAPALLI,SWR,13.757522123893805,1.0,565
KRYR,KARAMSAD,WR,0.39058219178082193,0.0,5840
KRZ,KHARAWAR,NR,44.35852435530086,32.0,5584
KS,KHETA SARAI,NR,61.00891719745223,41.0,2355
KSA,KHASA,NR,29.46565934065934,25.0,1456
KSAE,KOSAI,SCR,18.19272976680384,7.0,1458
KSAR,KUDALA SANGAMA ROAD H,SWR,25.140829694323145,9.0,916
KSB,KOSAMBA JN,WR,14.326478384059959,11.0,10941
KSBI,KASHIABARI,NFR,12.605698529411764,3.0,2176
KSC,KASHI CHAK,ECR,48.53654574986464,36.0,5541
KSD,KESHOD,WR,18.10818858560794,11.0,6045
KSDE,KARSINDHU H,NR,21.145563770794823,15.0,2164
KSE,KOSAD,WR,13.777142857142858,11.0,4375
KSF,KHALISPUR,NR,49.52244735796583,29.0,2517
KSG,KISHANGARH,NWR,21.776692740770265,5.0,20071
KSH,KALI SINDH,WR,17.0561863743148,11.0,5108
KSHR,KESHWARI,ECR,31.29698216735254,21.0,1458
KSI,KOSLI,NWR,19.487547078119306,9.0,8231
KSIH,KHODSEONI,SECR,76.40712816997944,58.0,2918
KSJ,KASGANJ,NER,14.061975964225825,1.0,14312
KSK,KASIMKOTA,SCR,38.158088235294116,19.0,1360
KSM,KAMASAMUDRAM,SWR,13.879413884218112,10.0,4163
KSMB,KUSUMHA BIHAR H,ECR,44.38734683670918,34.0,3999
KSN,KRISHNA,SCR,64.46441583677435,41.0,4117
KSNA,KANSARNAWADA,ECR,56.12761506276151,41.0,1434
KSNG,KESINGA,ECOR,58.34111244350152,45.0,10841
KSNR,KHUSHAL NAGAR,NER,125.48066958947788,96.0,2509
KSO,KHEMASULI PH,SER,59.18249400479616,3.0,4170
KSP,KISHANPUR,ECR,64.4786651170513,45.0,6023
KSPR,KASHIPURA SARAR,WR,11.759437199725463,8.0,2914
KSQ,KANSPUR GUGAULI,NCR,43.59287183002056,37.0,1459
KSR,KASTURI H,NER,68.90968801313629,41.0,609
KSRA,KASARA,CR,40.66195891415994,18.0,5452
KSTA,KASTHA,ECR,37.44823556905819,25.0,4279
KSTH,KASHTI,CR,46.847133757961785,37.0,314
KSU,KUSTAUR,SER,42.82692307692308,29.0,7800
KSV,KOSI KALAN,NCR,55.26162065894924,26.0,11230
KSVR,KESHAV NAGAR HALT,NWR,7.236986301369863,4.0,730
KSW,KHERI SALWA,NWR,21.506430309350016,17.0,2877
KSWR,KALMESHWAR,CR,57.72870879120879,56.0,1456
KSX,KOTSHILA,SER,28.033033320566833,11.0,10444
KSY,KUSIARGAON,NFR,34.283527530271876,27.0,4377
KT,KUMTA,KR,52.07560533684731,37.0,6071
KTA,KUSHTALA,WCR,26.90954773869347,20.0,2189
KTCE,KATOGHAN,NCR,51.37202797202797,39.0,715
KTCH,KAITHALKUCHI,NFR,28.764867086873117,24.0,3649
KTCR,KOTTACHERUVU,SWR,14.9375,9.0,48
KTD,KANTADIH,SER,56.60405014464802,44.0,5185
KTDD,KATAIYA DANDI H,NCR,88.00824742268041,48.0,1455
KTE,KATNI,WCR,60.86685616827743,36.0,26385
KTES,KATNI SOUTH,WCR,56.54563318777293,31.0,4580
KTF,KOT FATTEH,NR,29.587731811697576,25.0,701
KTGA,KEUTGUDA,ECOR,58.625172890733054,51.0,723
KTGD,KOTHA GANGAD,WR,10.65452847805789,9.0,2142
KTGG,KARATAGI,SWR,18.004238921001928,10.0,2595
KTGM,KAYASTHAGRAM,NFR,17.496610169491525,9.0,1770
KTH,KATRASGARH,ECR,30.268377555458894,12.0,6897
KTHA,KHUTAHA,WCR,121.58464701850582,123.0,1459
KTHD,KOTHARI ROAD,SECR,32.68859649122807,18.0,3876
KTHL,KATHOLA H,NER,56.26108374384236,28.0,609
KTHN,KATHOUN,ER,15.823081264108351,6.0,3544
KTHU,KATHUA,NR,44.49686653116531,20.0,11808
KTHY,KATHURUTHY HALT,SR,15.07945205479452,13.0,730
KTI,KANTI,ECR,20.98592032967033,9.0,2912
KTJ,KHALTIPUR,ER,21.150120233596702,14.0,2911
KTJI,KATHAJORI PH,ECOR,44.44983481133716,39.0,5751
KTK,KYATANEAKERI RD,SWR,8.127946127946128,0.0,1188
KTKA,KOTAKADRA,SCR,36.505778756191525,9.0,1817
KTKD,KATANGI KHURD,WCR,43.52121212121212,28.0,660
KTKL,KOTLI KALAN,NR,25.529243937232525,18.0,701
KTKS,KANTAKOSH H,NFR,7.686868686868687,3.0,2178
KTLA,KATKOLA JN,WR,13.228440890919474,9.0,1751
KTLP,KATALPUR H,NER,41.09465020576132,15.0,1458
KTLR,KANTHALIA ROAD H,ER,8.687357486698758,4.0,3947
KTM,KUTRALAM,SR,18.69693737619991,15.0,6563
KTMA,KOTMA,SECR,33.89883630721489,21.0,6445
KTNR,KIRTYANAND NAGAR,ECR,50.25396444017299,29.0,4162
KTO,KATORA,SECR,38.5775950668037,26.0,2919
KTOA,KOTANA,NWR,11.172222222222222,8.0,720
KTOR,KATORIYA,ER,20.303170920340293,8.0,1293
KTP,KATEPURNA,CR,27.048176187198898,19.0,1453
KTPK,KOTHA PAKKI H,NR,8.074520547945205,5.0,1825
KTPR,KATHAL PUKHURI,NFR,19.882191780821916,9.5,1460
KTQ,KUDRA,ECR,50.210778570667806,28.0,9389
KTRA,KOTRA,NCR,25.843260188087775,19.0,638
KTRD,KATOSAN ROAD,WR,9.125148279952551,9.0,1686
KTRH,KATAREAH,ECR,69.54711802378775,45.0,3279
KTRI,KATERI,ECR,36.54807692307692,15.5,520
KTRK,KUTURUKHAMAR PH,ECOR,26.17421124828532,0.0,729
KTRR,KATHARA ROAD,NCR,35.51813725490196,25.0,2040
KTSH,KOTMI SONAN HLT,SECR,44.553018205046314,26.0,6262
KTT,KHUTBAV,CR,16.860568878973787,12.0,3586
KTTR,KATTUR,SR,8.613013698630137,1.5,1460
KTU,KUTTIPPURAM,SR,21.809559597174207,17.0,13306
KTV,KOTTAVALASA,ECOR,59.53093652907235,34.0,11265
KTW,KOTDWARA,NR,1.7408296194720603,0.0,2917
KTWS,KATHUWAS,NWR,21.395688456189152,19.0,2876
KTX,KATAKHAL JN,NFR,23.643856447688563,14.0,3288
KTY,KOTTURU,SWR,14.391069012178619,9.0,1478
KTYM,KOTTAYAM,SR,25.49333024548402,14.0,21590
KTYR,KOTTAIYUR,SR,6.161989342806394,4.0,2815
KU,KULIKARAI,SR,15.106552863436123,12.0,3632
KUA,KULHARIA,ECR,59.46671918077983,44.0,7617
KUB,KASBA,NFR,33.22696099442778,26.0,4666
KUC,KARUKKUTTY,SR,15.721156305960603,12.0,3909
KUCE,KUCHAI,SER,19.848469387755102,0.0,1960
KUD,KUDACHI,SWR,20.57788309636651,11.0,6330
KUDA,KUNDAPURA,KR,44.53248245054244,28.0,7835
KUDL,KUDAL,KR,65.39218903839843,47.0,6094
KUDN,KUDNI,NR,24.925729442970823,19.0,754
KUE,KURSELA,ECR,54.593740550347746,26.0,6614
KUF,KAURHA,NR,74.78381374722838,66.0,902
KUG,KUSUGALI,SWR,27.11806596701649,15.0,2668
KUGT,KUMARGHAT,NFR,40.793167471221686,19.0,2693
KUH,KHACHROD,WR,21.410144798791862,11.0,11257
KUI,KULALI,CR,84.5223880597015,77.0,1407
KUJU,KUJU,ECR,45.33147632311978,23.5,1436
KUK,KORUKONDA,ECOR,58.840705765407556,41.0,4024
KUKA,KHUI KHERA,NR,8.342599027102155,5.0,1439
KUKT,KURUKOTTA,SCR,37.50422875553765,15.0,2483
KUL,KALLAYI,SR,23.10521861777151,20.0,3545
KULH,KULHA H,NR,27.141226818830244,15.0,1402
KUM,KURAM,CR,24.934618031658637,17.0,1453
KUMB,KUMARBAGH,ECR,34.96948717948718,23.0,3900
KUMM,KUMBALAM,SR,17.822213343987215,14.0,2503
KUMT,KURMAHAT,ER,12.842778793418647,4.0,2188
KUN,KARNAL,NR,51.15842349304482,25.0,18116
KUND,KUND,NWR,20.015912897822446,17.0,3582
KUP,KUP,NR,26.27827897293546,19.0,1441
KUPR,KHURDPUR,NR,25.09678085018572,16.0,4846
KUQ,KURETHA,NFR,31.7446881425634,24.0,2918
KUR,KHURDA ROAD JN,ECOR,62.618337850045165,32.0,44280
KURJ,KHAJURAHO,NCR,31.7652198421646,2.0,7096
KURN,KHUKRANA H,NR,22.05452865064695,17.0,2164
KURO,KORARI,NR,27.422967189728958,17.0,1402
KURT,KHURDA TOWN,ECOR,33.22520380434783,22.0,2944
KURV,KURVA,ER,29.978052126200275,24.0,729
KUT,KANAUTA,NWR,21.095403899721447,13.0,1436
KUTI,KHUMTAI,NFR,24.589285714285715,23.0,728
KUU,KUHURI,ECOR,49.6910569105691,39.0,4920
KUV,KUNDARA,SR,9.832361241768579,6.0,5315
KUW,KANWAR,NCR,50.61865569272977,35.0,729
KVA,KAVAS,NWR,8.9,3.0,2170
KVC,KAPARPURA,ECR,15.942837465564738,1.0,2904
KVD,KHURMABAD ROAD,ECR,51.576308539944904,31.0,3630
KVDU,KADAVAKUDURU,SCR,26.126543209876544,11.0,2916
KVE,KAVALANDE H,SWR,6.723258365331871,0.0,3646
KVG,KUNEANGANJ,NR,115.3509272467903,91.0,701
KVGM,KOLVAGRAM,NWR,16.762847222222224,9.0,2880
KVJ,KESHAVGANJ,NWR,14.442715700141443,10.0,707
KVK,KAVATHE MAHANKL,CR,34.47654584221748,16.0,1876
KVL,KIZHVELUR,SR,15.344839857651246,11.0,2810
KVLK,KAVAL KINARU,SR,6.227397260273973,5.0,730
KVLR,KARUVALLI,SWR,33.48972602739726,20.0,1460
KVLS,KARAKAVALASA,ECOR,52.55540166204986,46.0,722
KVM,KAVUTARAM,SCR,18.453733394411362,14.0,4366
KVN,KAVANUR,SR,25.15076923076923,17.0,650
KVO,KEVDI ROAD,WR,0.3821917808219178,0.0,1460
KVP,KAVARAIPPETTAI,SR,19.56313834726091,16.0,2154
KVQ,KOSIARA,ECR,68.08585164835165,51.0,2912
KVR,KOVVUR,SCR,60.72731287259881,51.0,4529
KVS,KALSUR,SWR,8.601369863013698,0.0,2190
KVTA,KARUVATTA H,SR,9.728667305848514,7.0,2086
KVU,KADAKAVUR,SR,22.34948882998864,17.0,7923
KVV,KURAVAPPULAM,SR,1.7144230769230768,0.0,1040
KVX,KUSUMBHI,NR,49.381299332119006,32.0,3294
KVZ,KAVALI,SCR,57.010240549828175,41.0,14550
KW,KHERVADI,CR,25.860207612456747,16.0,1445
KWAE,KATWA,ER,8.081804601135346,1.0,16735
KWAR,KAWAR,ECR,12.347721822541967,6.0,1251
KWB,KANIWARA,SECR,16.26662097326936,10.0,1459
KWC,KUNDWA CHAINPUR,ECR,70.66182515757743,48.0,3649
KWD,KARWANDIYA,ECR,50.55058952563751,35.0,3647
KWE,KHURIAL,NFR,37.7038062283737,25.0,2890
KWGN,KAWARGAON,ECOR,32.704097116843705,22.0,659
KWH,KACHHWA ROAD,NER,53.58095781071836,26.0,3508
KWI,KIVARLI,NWR,11.135785007072135,5.0,707
KWJ,KHOJEWALA,NR,23.105337078651687,18.0,4272
KWM,KAMPUR,NFR,26.0,19.0,2705
KWMD,KUMBHAWAS MUNDHALIA DABRI H,NR,36.43151438905488,21.0,6359
KWN,KACHEWANI,SECR,112.63404452690168,79.0,2156
KWO,KARAUTA,ECR,57.489859414611665,40.0,8678
KWP,KHATIPURA,NWR,27.514473364144976,12.0,4111
KWPR,KHAWASPUR HALT,NFR,25.865051903114185,18.0,289
KWR,KOELWAR,ECR,35.17024863042562,22.0,7119
KWV,KURDUVADI,CR,39.33305776583652,24.0,19354
KWW,KUSWA H,NCR,20.171917808219177,13.0,1460
KXB,KANJIYA,WCR,22.67243748282495,12.0,3639
KXE,KALYAN CHAK,ER,30.303642039542144,20.0,4805
KXF,KAMPIL ROAD,NER,23.865411116214975,16.0,2177
KXG,KHARIA KHANGARH,NWR,23.3123915307185,17.0,2881
KXH,KAPURTHALA,NR,24.710882163554412,18.0,6212
KXI,KURUMURTHI,SCR,33.74628508530545,8.0,1817
KXJ,KARIMGANJ JN,NFR,26.165739385065887,18.0,3415
KXK,KHARKHAUDA,NR,13.991775188485263,5.0,1459
KXL,KAMARBANDHA ALI,NFR,23.88130968622101,11.0,733
KXM,KITHAM,NCR,49.06561360874848,42.0,823
KXN,KANSHBAHAL,SER,87.74587458745874,49.0,2424
KXO,KUDIKADU,SR,11.326266519823788,7.0,3632
KXP,KANIYAPURAM,SR,10.147727272727273,7.0,2816
KXRA,KURIA HALT,ECR,27.657509157509157,16.0,3276
KXT,KETTI,SR,1.8669201520912548,0.0,2893
KXX,KATA ROAD,SCR,37.90684931506849,33.0,1460
KXY,KARIYAPATTINAM,SR,1.7144230769230768,0.0,1040
KY,KARELI,WCR,66.25621740874449,37.0,9972
KYA,KAURIYA H,ECR,35.58518368994752,21.0,4954
KYB,KAIYAR PH,SER,7.203769559032717,0.0,2812
KYBR,KHAIRATIYA BANDH ROAD H,NER,2.462857142857143,0.0,875
KYE,KHURAI,WCR,62.05814771395076,30.0,8530
KYF,KAJRAT NAWADIH,ECR,61.93942923704135,42.0,3434
KYG,KIDIYANAGA,WR,18.20360110803324,15.0,722
KYH,KHAIRAH,NER,31.07287593316744,6.0,2813
KYI,KALYANI,ER,8.98521116023784,5.0,6559
KYJ,KAYANKULAM JN,SR,25.72248997461462,16.0,27181
KYM,KADIYAM,SCR,88.16776556776557,86.0,1365
KYN,KALYAN JN,CR,50.62624964869314,20.0,49814
KYND,KALYANDURGA,SWR,27.343362831858407,13.0,565
KYNT,KALYANKOT,NWR,8.049657534246576,5.0,2920
KYO,KHANDIKAR,NFR,22.853424657534248,9.0,2190
KYQ,KAMAKHYA,NFR,33.23875698682119,6.0,19501
KYS,KUSUMKASA,SECR,41.35615413393191,24.0,2673
KYT,KAILAHAT,NCR,49.034140969163,40.5,1816
KYV,KOYILVENNI,SR,11.107929515418503,8.0,3632
KYW,KARCHHUE H,NER,90.24544981799272,40.0,1923
KYX,KARHIYA BHADELI,WCR,68.94992947813822,58.0,1418
KYY,KARIHA H,NR,10.076683937823834,0.0,1930
KYZ,KIZHA PULIYUR,SR,6.729864575908767,6.0,2806
KZA,KHADA,NER,93.4959244959245,58.0,4662
KZB,KURUMBUR,SR,4.44442109686909,3.0,4759
KZC,KULUKKALLUR,SR,5.412626020163226,3.0,4166
KZE,KANHANGAD,SR,22.68731754784301,15.0,12332
KZH,KILA ZAFARGARH,NR,46.37820782498948,28.0,4754
KZI,KHANDRAWALI H,NR,39.164850136239785,29.0,5872
KZJ,KAZIPET JN,SCR,48.28106970216747,33.0,25652
KZJF,KZJ F CABIN,SCR,19.224137931034484,0.0,58
KZK,KAZHAKUTTAM,SR,20.7994023160254,15.0,8031
KZPE,KAZIPARA HALT,ER,6.744710467706013,4.0,3592
KZQ,KHIMEL,NWR,13.196605374823196,8.0,707
KZS,KUAKHERA H,NR,32.78552036199095,20.0,2210
KZT,KULITTHURAI,SR,28.85854430379747,25.0,9480
KZTW,KULITTURAI WEST,SR,18.126053042121686,17.0,3205
KZU,KUNKI B H,SER,41.04254395485131,19.0,4607
KZW,KATAR SINGH WALA,NR,21.41928721174004,7.0,1431
KZX,KHUDDA KORALA,NR,38.566011877569665,30.0,2189
KZY,KAYALPATTINAM,SR,3.4683757091826015,0.0,4759
LAA,LAKHAPAT,WR,16.678670360110804,14.0,722
LAD,LOHARDAGA BS,SER,24.230575810912747,2.0,3977
LAE,LAKHOLI,SECR,8.058279370952821,0.0,2162
LAK,LAKHO,ECR,85.70114678899083,73.0,4360
LAL,LUSHALA,WR,14.632084095063986,10.0,2188
LAP,LOHAPUR,ER,21.343045959747673,15.0,3329
LAR,LALITPUR,NCR,55.620965465324176,26.0,21254
LAT,LATHI,WR,25.444511097780445,22.0,1667
LATH,LATH HALT,NR,17.56549520766773,8.0,1252
LAU,LADNUN,NWR,25.269364161849712,11.0,4325
LAV,LABHA,NFR,37.42583359301963,21.0,6418
LB,LAIN BAZAR,NER,42.632876712328766,0.0,730
LBA,LAMBHUA,NR,54.93953616786306,31.0,3622
LBG,LIMBGAON,SCR,34.69104991394148,27.0,4648
LBI,LILABARI,NFR,10.702054794520548,5.0,1460
LBN,LABAN,WCR,22.838588074023303,14.0,2918
LBO,LATABOR,SECR,42.49420127197905,27.0,2673
LBP,LABPUR,ER,5.208448117539026,2.0,1089
LBT,LALGARH BIHAR H,ECR,64.39133842837546,42.0,5103
LBW,LAIBURWA H,NER,89.22465753424657,58.5,730
LBZ,LALBAG BH,ECR,33.22290809327846,23.0,1458
LC,LUCKNOW CITY,NER,40.58435277382646,8.0,3515
LCAE,LALBAGH CRT RD,ER,9.421971027216857,3.0,9112
LCH,LINCH,WR,10.659217877094973,10.0,1432
LCK,LAKHOCHAK H,ECR,38.22913719943423,23.0,1414
LCR,LOKUR,SR,52.79109589041096,42.0,1460
LCT,LANGCHOLIET,NFR,35.597527472527474,25.0,728
LD,LONDA JN,SWR,24.11933904528764,13.0,9804
LDA,LIDHORA KHURD,WCR,53.21924947880473,40.0,2878
LDCY,LODI COLONY,NR,0.0,0.0,149
LDE,LOKDHIKHERA,SECR,43.52884615384615,29.0,1456
LDH,LUDHIANA JN,NR,34.81146860883194,11.0,43388
LDK,LADHUKA,NR,11.825509503091368,8.0,4367
LDM,LEDARMER,NWR,27.775862068965516,25.0,1450
LDP,LODIPUR BISHNPR,NR,51.593877551020405,38.0,2940
LDR,LANDAURA,NR,38.78472222222222,30.0,1440
